scenario,location,fossil_depletion,human_toxicity,land_occupation,marine_toxicity,metal_depletion,climate_change,tech_type
224,PRT_1,4837656482.432154,63878467553.28807,1551591054.8287191,9199208476.01053,48827556305.89399,14505947347.104635,battery
224,PRT_2,10703287021.847357,141330740456.97174,3432886245.782662,20353195612.40312,108030686266.22472,32094324709.431995,battery
224,PRT_1,1139711789.031255,959094226.928438,475347082.52134407,33280550.829946183,41849132.26893946,3777303450.541188,pumped_hydro
224,PRT_2,171747666.36761844,144529693.28467402,71631927.40779638,5015177.5172305545,6306410.862705432,569216760.7954881,pumped_hydro
225,PRT_1,2336406417.604194,30850901067.532887,749360214.2201965,4442872245.741629,23581876126.034096,7005827842.113453,battery
225,PRT_2,9411010239.801374,124266969849.95049,3018411778.100467,17895823211.13409,94987445687.38425,28219370167.636925,battery
225,PRT_1,1246292831.232084,1048784676.0916592,519799537.9138706,36392807.65365449,45762686.70906256,4130540946.495902,pumped_hydro
225,PRT_2,183890207.8720223,154747927.02516332,76696296.95636338,5369750.027255685,6752273.431110388,609460324.444075,pumped_hydro
226,PRT_1,5138538602.867001,67851442657.52677,1648093567.6301024,9771360997.099146,51864427305.37909,15408156962.971945,battery
226,PRT_2,10424430370.515638,137648598986.448,3343448004.899495,19822926363.265995,105216123286.48064,31258159529.80475,battery
226,PRT_1,1147460487.7747462,965614938.8335128,478578883.2068367,33506819.40493205,42133657.11263187,3802984668.181194,pumped_hydro
226,PRT_2,176145597.93253767,148230655.94465113,73466201.61521669,5143600.848814524,6467898.724409916,583792658.1717306,pumped_hydro
227,PRT_1,2442512007.644122,32251964271.421314,783391668.2870848,4644640901.038268,24652823741.033,7323990594.665664,battery
227,PRT_2,9969578830.967789,131642546383.06776,3197562578.226391,18957988112.04247,100625204266.34186,29894265150.906345,battery
227,PRT_1,1243563543.8073056,1046487916.6495564,518661216.0791606,36313110.14614072,45662469.87219314,4121495372.9514728,pumped_hydro
227,PRT_2,185215493.88944143,155863186.32191595,77249042.70133983,5408449.502940168,6800936.6724411575,613852669.5042297,pumped_hydro
228,PRT_1,6973095785.630361,92075713624.13403,2236494692.158962,13259924942.614756,70381026088.91339,20909165559.81192,battery
228,PRT_2,10455815758.475027,138063024957.7197,3353514301.956129,19882608303.88898,105532903075.06927,31352270136.223507,battery
228,PRT_1,1169019357.1288335,983757233.522054,487570582.46673024,34136356.674161084,42925278.27848369,3874436409.2131777,pumped_hydro
228,PRT_2,189865062.4935576,159775907.45793745,79188268.82168032,5544220.849482206,6971664.406750682,629262557.9522414,pumped_hydro
229,PRT_1,4208335871.714617,55568651352.340096,1349747820.660557,8002502691.450496,42475681660.42073,12618899005.274723,battery
229,PRT_2,8230289566.431705,108676233406.12964,2639716920.021028,15650584082.289965,83070166035.58351,24678922022.602985,battery
229,PRT_1,1255852310.5826614,1056829202.3884112,523786572.76202494,36671952.55809137,46113701.69338991,4162223565.4560905,pumped_hydro
229,PRT_2,193388049.6668509,162740583.87171808,80657624.22424977,5647095.062789851,7101025.14304898,640938660.3967066,pumped_hydro
230,PRT_1,6786519882.034168,89612086277.42694,2176653836.546805,12905135254.670956,68497873477.46837,20349708673.2733,battery
230,PRT_2,10229877243.753847,135079637002.40154,3281048598.850558,19452967318.17034,103252454765.17355,30674782553.10749,battery
230,PRT_1,1166812390.5854058,981900019.3638808,486650108.4330868,34071911.37936338,42844240.56730274,3867121943.907168,pumped_hydro
230,PRT_2,193211197.4262933,162591758.55941498,80583863.29855303,5641930.827377083,7094531.297079866,640352525.7397493,pumped_hydro
231,PRT_1,323719224.66610545,4274525912.351073,103827102.04662856,615579185.1303194,3267371035.352609,970687779.3627876,battery
231,PRT_2,340032926.47412425,4489938948.684242,109059427.63410792,646601053.7752764,3432028901.507697,1019605204.6332384,battery
231,PRT_1,1369120854.049934,1152147340.866555,571028228.2373755,39979490.090453565,50272814.815753184,4537625192.599363,pumped_hydro
231,PRT_2,221643695.88798648,186518373.5108496,92442392.2026423,6472183.896077064,8138545.582367903,734585274.3876755,pumped_hydro
232,PRT_1,4366971754.919287,57663346822.114784,1400627418.715745,8304162093.409961,44076829354.02817,13094576386.974936,battery
232,PRT_2,4551967751.216608,60106112402.90392,1459961547.560243,8655947455.46418,45944035605.31434,13649295844.931353,battery
232,PRT_1,1468530694.845666,1235803055.692583,612489743.5528641,42882341.75123294,53923049.56486545,4867095448.386259,pumped_hydro
232,PRT_2,239725556.6877489,201734683.87288988,99983912.66460922,7000189.566666827,8802494.303053686,794513298.1639347,pumped_hydro
233,PRT_1,31860129.755324487,420694663.25476855,10218561.924262686,60584701.860563874,321571464.4457524,95534142.6951227,battery
233,PRT_2,32839689.7056716,433629188.2116313,10532738.10898073,62447417.04729065,331458383.6191713,98471400.66593336,battery
233,PRT_1,1319478646.086661,1110372257.4395204,550323626.4666797,38529895.51634046,48450000.18211406,4373097910.143561,pumped_hydro
233,PRT_2,220362821.2341176,185440487.41914845,91908169.39679624,6434781.26987355,8091513.084041936,730340120.2212152,pumped_hydro
234,PRT_1,1406481933.6076438,18571783855.779747,451103710.0068475,2674543050.33544,14195938892.280169,4217404221.994081,battery
234,PRT_2,1465516470.71864,19351300916.791126,470037972.9170002,2786802160.948397,14791787769.778467,4394422141.7456455,battery
234,PRT_1,1414914613.3872426,1190683864.4266863,590127732.259508,41316706.700817,51954318.07828233,4689397708.092157,pumped_hydro
234,PRT_2,229077733.5700376,192774290.745578,95542955.1322584,6689264.101204654,8411516.37133629,759223622.8351659,pumped_hydro
235,PRT_1,132326538.71470568,1747295728.918014,42441350.37942165,251629982.60956573,1335601554.8685603,396787537.5589041,battery
235,PRT_2,137411095.0460014,1814434366.7710776,44072130.1071804,261298691.8016025,1386921126.9502916,412033826.0651277,battery
235,PRT_1,1418179292.0696137,1193431168.181173,591489353.2429619,41412038.08711812,52074193.97261722,4700217708.52605,pumped_hydro
235,PRT_2,226648700.3541605,190730202.2691876,94529862.29279935,6618334.271236553,8322324.583276177,751173170.3996334,pumped_hydro
236,PRT_1,249929792.40219143,3300178959.076661,80160472.66578057,475262407.12277263,2522597678.308703,749426591.6203005,battery
236,PRT_2,264635452.7196484,3494358733.694736,84877047.95110227,503226450.3591929,2671025219.57244,793522226.571666,battery
236,PRT_1,1419833502.1224127,1194823224.775688,592179285.4960481,41460342.42359639,52134934.99150151,4705700194.010971,pumped_hydro
236,PRT_2,226535867.63957325,190635250.8909436,94482802.41133793,6615039.460277114,8318181.473375525,750799213.2235768,pumped_hydro
237,PRT_1,71856413.63267337,948822555.5905304,23046648.522773035,136640981.38135582,725262964.6876076,215464937.7219293,battery
237,PRT_2,75328917.08220467,994674963.6180732,24160391.36700365,143244237.16892755,760311724.003225,225877407.55819508,battery
237,PRT_1,1368821231.0792675,1151895201.102636,570903262.5168017,39970740.84559969,50261812.94541112,4536632163.579349,pumped_hydro
237,PRT_2,223300173.2381517,187912338.08932573,93133270.09233493,6520554.439561295,8199369.854253769,740075274.290055,pumped_hydro
238,PRT_1,96098584.77475588,1268926462.997828,30821887.63499117,182739497.68919927,969944657.3037912,288156262.4250326,battery
238,PRT_2,99560134.04061876,1314634227.3392017,31932117.1224023,189321923.18019736,1004882853.5767868,298535885.61083823,battery
238,PRT_1,1348750222.316757,1135004976.0316856,562532115.0474672,39384650.36750012,49524824.60453655,4470111582.337564,pumped_hydro
238,PRT_2,221202532.3908706,186147124.071046,92258393.24493454,6459301.547810259,8122346.478593848,733123142.9822214,pumped_hydro
239,PRT_1,252499387.9604176,3334108988.43846,80984624.0905768,480148708.0259048,2548533184.944672,757131648.3985864,battery
239,PRT_2,262346037.40849093,3464128323.12283,84142759.28664675,498872935.6332115,2647917635.266058,786657303.8389533,battery
239,PRT_1,1420521260.9949603,1195401990.0131164,592466133.6068513,41480425.56596345,52160188.84278513,4707979607.093661,pumped_hydro
239,PRT_2,227874149.8542311,191761446.79277804,95040968.5656676,6654118.435943051,8367321.922700867,755234631.0861245,pumped_hydro
240,PRT_1,66218013.04905792,874370723.3777888,21238233.241355527,125919091.01392303,668353317.8428082,198557920.3913625,battery
240,PRT_2,69221873.46936744,914034970.1241552,22201667.28737177,131631182.8789848,698671957.527197,207565141.39874452,battery
240,PRT_1,1342445619.09034,1129699504.406556,559902612.7654216,39200550.60635106,49293325.57393532,4449216475.56528,pumped_hydro
240,PRT_2,223515383.7280725,188093442.768986,93223029.34506571,6526838.768387127,8207272.178635285,740788538.2344962,pumped_hydro
241,PRT_1,2589098.9059506217,34187559.83535048,830406.7717764303,4923388.150304565,26132358.3166605,7763538.511375206,battery
241,PRT_2,2726303.005950136,35999260.95175359,874412.5119562382,5184293.223709937,27517190.19599181,8174951.65276453,battery
241,PRT_1,1432259378.9309373,1205279891.8263197,597361827.5611104,41823188.56479866,52591201.36263338,4746882805.085595,pumped_hydro
241,PRT_2,206260381.2288939,173572953.0786366,86026372.10608527,6022978.0614334205,7573684.907854492,683600939.4867073,pumped_hydro
242,PRT_1,140009260.42211336,1848741644.122984,44905444.785719626,266239320.603338,1413144995.1920378,419824550.8265523,battery
242,PRT_2,146944347.74971813,1940315477.9502456,47129748.95056551,279426969.2835725,1483142393.3546844,440619746.18346393,battery
242,PRT_1,1427894348.6208673,1201606616.3447044,595541275.6961755,41695725.97775987,52430921.60369597,4732415951.087395,pumped_hydro
242,PRT_2,205731819.4565553,173128155.93842632,85805921.3756186,6007543.609407585,7554276.622588173,681849147.3005652,pumped_hydro
243,PRT_1,277577580.2219441,3665252073.213188,89028001.89666212,527836988.4263505,2801653026.989368,832329822.9335788,battery
243,PRT_2,288542264.29676306,3810034411.2003713,92544726.53209113,548687252.4010966,2912322052.577229,865207959.3710376,battery
243,PRT_1,1445456207.4394298,1216385332.8317325,602865915.5159947,42208547.1494846,53075776.3465,4790620552.067842,pumped_hydro
243,PRT_2,209493063.13856444,176293330.79772314,87374647.98536487,6117375.114835212,7692385.911146034,694314894.2333539,pumped_hydro
244,PRT_1,98429384.57433753,1299703331.9035609,31569449.627613124,187171708.4817719,993469944.5715266,295145278.5513647,battery
244,PRT_2,103488620.13311043,1366507623.5392172,33192108.174322687,196792268.1067495,1044533948.3940078,310315641.4943869,battery
244,PRT_1,1418153451.0791411,1193409422.3810346,591478575.571318,41411283.50828056,52073245.11603904,4700132064.713799,pumped_hydro
244,PRT_2,205234222.2220412,172709416.18373471,85598385.22834572,5993013.348147266,7536005.325682889,680199979.7048632,pumped_hydro
245,PRT_1,287838882.27782786,3800746656.7603264,92319129.43716086,547349712.6535019,2905222659.460162,863098834.3083905,battery
245,PRT_2,304248340.168602,4017424097.0145936,97582167.06093052,578553669.4999075,3070847013.32254,912303388.8323668,battery
245,PRT_1,1419867769.4176536,1194852061.50911,592193577.5819732,41461343.05767952,52136193.253971785,4705813764.804746,pumped_hydro
245,PRT_2,206593609.43823692,173853372.4398352,86165353.78430386,6032708.607757275,7585920.730579807,684705345.0715955,pumped_hydro
246,PRT_1,139742203.4141371,1845215310.146844,44819791.067600094,265731489.36309284,1410449528.6699314,419023767.4492192,battery
246,PRT_2,149050300.90440708,1968123376.4128728,47805195.43763416,283431615.3722416,1504398252.8005898,446934548.751262,battery
246,PRT_1,1418112546.017326,1193374999.811209,591461515.028485,41410089.04578396,52071743.12109713,4699996494.622637,pumped_hydro
246,PRT_2,205596687.35096887,173014439.09914467,85749560.94067033,6003597.637318844,7549314.700271592,681401284.100743,pumped_hydro
247,PRT_1,2665580435.488715,35197454382.58976,854936842.7977742,5068824176.475521,26904303617.7466,7992872083.226477,battery
247,PRT_2,2826246681.627881,37318959625.50638,906467643.1404036,5374344483.396761,28525944221.684784,8474637606.556889,battery
247,PRT_1,1466736484.4662087,1234293185.536467,611741420.4438882,42829949.28648192,53857167.86721973,4861148965.141505,pumped_hydro
247,PRT_2,213663603.4478329,179802938.3777164,89114082.62807703,6239158.428903523,7845524.182343413,708137157.4164093,pumped_hydro
248,PRT_1,171066894.12383574,2258839809.195663,54866620.57625699,325298009.0884027,1726616686.248586,512952370.2240028,battery
248,PRT_2,181109720.5679132,2391449548.1221395,58087676.00514386,344395283.6640071,1827981195.169231,543066271.8916664,battery
248,PRT_1,1418609071.239817,1193792837.4426155,591668604.0646614,41424588.00338404,52089975.05474112,4701642109.28965,pumped_hydro
248,PRT_2,206194218.0372298,173517275.19957018,85998776.98911755,6021046.040123784,7571255.458421805,683381657.3360997,pumped_hydro
249,PRT_1,199097080.061956,2628962270.239165,63856797.10588678,378599752.4020305,2009531665.2530785,597002240.8224008,battery
249,PRT_2,212259652.5694765,2802766459.084077,68078454.81047344,403629485.0870618,2142384473.751431,636470852.2130438,battery
249,PRT_1,1418404122.178706,1193620367.9962018,591583124.6134508,41418603.31698218,52082449.52026005,4700962854.408573,pumped_hydro
249,PRT_2,206415995.33989525,173703906.0063209,86091275.10557652,6027522.125451077,7579398.909917892,684116685.4183501,pumped_hydro
250,PRT_1,230256378.02668887,3040402853.350337,73850579.8749593,437851763.9875243,2324029476.6107426,690434905.4381237,battery
250,PRT_2,243698032.6402476,3217892160.6653194,78161748.13095945,463412194.6426765,2459699123.6539626,730740358.0452546,battery
250,PRT_1,1445174257.705922,1216148065.511789,602748320.8885367,42200313.97814445,53065423.4206074,4789686096.785807,pumped_hydro
250,PRT_2,210022132.1591125,176738554.7992101,87595310.2771744,6132824.378938961,7711812.822083873,696068367.5729507,pumped_hydro
251,PRT_1,5198712719.950251,68646007215.71912,1667393330.26055,9885787114.356314,52471778220.16804,15588591968.482977,battery
251,PRT_2,5506547543.346919,72710788758.08902,1766125797.123703,10471160781.727198,55578824416.37892,16511649601.039867,battery
251,PRT_1,1482816001.324369,1247824476.4635956,618447810.1649036,43299484.81578783,54447592.42393135,4914440696.521234,pumped_hydro
251,PRT_2,246186291.8447809,207171544.18306527,102678533.91657382,7188848.512605415,9039726.34956172,815925867.0577189,pumped_hydro
252,PRT_1,5542345588.686725,73183481328.55449,1777607374.4393516,10539233759.482117,55940142149.62804,16618991774.407127,battery
252,PRT_2,5863021474.308696,77417821701.66971,1880458380.38349,11149025780.841747,59176796078.655495,17580553954.19625,battery
252,PRT_1,1506623538.3641636,1267859077.8005354,628377376.0277823,43994685.08853588,55321782.527223095,4993345111.369608,pumped_hydro
252,PRT_2,240927862.5179212,202746452.4549283,100485366.25504418,7035297.916584131,8846641.828944739,798498054.6652038,pumped_hydro
253,PRT_1,5250452433.252906,69329200329.86896,1683987910.018607,9984174507.27861,52993998798.19183,15743736005.6109,battery
253,PRT_2,5619737858.31207,74205401674.09595,1802429548.915702,10686401634.11327,56721279755.51125,16851056244.53539,battery
253,PRT_1,1489743586.339811,1253654201.8896296,621337143.5540124,43501776.17352761,54701966.75295535,4937400528.151114,pumped_hydro
253,PRT_2,246884559.5886592,207759152.8824306,102969765.03137474,7209238.522927943,9065366.07659967,818240109.2931129,pumped_hydro
254,PRT_1,7362688188.910837,97220056919.76378,2361449428.022162,14000767487.235706,74313269950.50363,22077377256.806427,battery
254,PRT_2,7767041812.999591,102559313634.29218,2491138559.195912,14769679728.01406,78394502137.90353,23289851189.575924,battery
254,PRT_1,1497633989.0185704,1260294160.9829469,624628045.6306288,43732182.623602524,54991694.83029608,4963551389.756199,pumped_hydro
254,PRT_2,249171289.3452448,209683489.65703824,103923506.43228772,7276012.971197087,9149332.617059886,825818930.783894,pumped_hydro
255,PRT_1,5938881610.307772,78419511105.12418,1904789150.6359248,11293280175.218084,59942469514.81595,17808024247.41425,battery
255,PRT_2,6265083241.764496,82726815769.37805,2009412439.882855,11913579864.516506,63234896040.93835,18786155643.81136,battery
255,PRT_1,1514183398.8660448,1274220877.8920324,631530416.7073846,44215439.42671293,55599373.41039442,5018400469.60508,pumped_hydro
255,PRT_2,242534486.9191869,204098464.60653213,101155451.64785951,7082212.711680184,8905635.547990346,803822828.8344553,pumped_hydro
256,PRT_1,7894461104.319479,104241811987.74046,2532005998.490642,15011978169.20637,79680573739.71579,23671924108.06525,battery
256,PRT_2,8238940730.545969,108790467045.53294,2642491624.860508,15667034994.531525,83157484183.2103,24704862957.34864,battery
256,PRT_1,1483631859.0937536,1248511039.9300275,618788085.3240813,43323308.5545833,54477549.944799535,4917144662.907392,pumped_hydro
256,PRT_2,247009724.83133352,207864482.3725845,103021968.5213368,7212893.454166752,9069962.02519524,818654939.698126,pumped_hydro
257,PRT_1,7407194365.5653105,97807735348.70303,2375723981.3792434,14085399705.129114,74762480814.16211,22210831183.82981,battery
257,PRT_2,7741148437.071562,102217406518.71458,2482833725.933124,14720441307.680857,78133154463.53546,23212208647.32127,battery
257,PRT_1,1513851490.111246,1273941568.8828092,631391985.34274,44205747.4095808,55587186.0367843,5017300437.038219,pumped_hydro
257,PRT_2,242410283.85344127,203993944.81085223,101103649.45934956,7078585.876823717,8901074.929615926,803411187.3358552,pumped_hydro
258,PRT_1,6604642669.792445,87210502443.79675,2118320001.4313424,12559280521.387774,66662145815.99809,19804341040.41273,battery
258,PRT_2,7002840968.3652,92468481630.10844,2246034922.975932,13316487895.798496,70681250916.80037,20998357931.396896,battery
258,PRT_1,1495842275.9988956,1258786392.4137163,623880764.1119021,43679863.083875164,54925904.83332493,4957613183.416023,pumped_hydro
258,PRT_2,248954037.49931848,209500667.1283756,103832895.7777983,7269669.0330446195,9141355.336028537,825098901.2508559,pumped_hydro
259,PRT_1,6784550570.295645,89586082650.16478,2176022215.329225,12901390443.665312,68477996770.60714,20343803596.612152,battery
259,PRT_2,7075624013.365657,93429539819.20789,2269378771.7952952,13454890944.239302,71415866580.55823,21216601418.17043,battery
259,PRT_1,1510243724.399951,1270905549.3389952,629887270.798423,44100397.59106277,55454712.31325137,5005343356.308537,pumped_hydro
259,PRT_2,243362742.43684515,204795461.0691929,101500897.6173495,7106398.475239791,8936048.30237663,806567884.606353,pumped_hydro
260,PRT_1,5855261900.880241,77315361003.75186,1877969637.173921,11134270302.87168,59098476956.60468,17557286497.31958,battery
260,PRT_2,6205236062.139797,81936568232.0229,1990217536.5449216,11799775446.185404,62630844979.5441,18606700976.10992,battery
260,PRT_1,1500507646.8808618,1262712411.537531,625826580.9920694,43816095.870332345,55097212.81223863,4973075444.752711,pumped_hydro
260,PRT_2,249115164.5078512,209636259.28875607,103900098.07767668,7274374.078345684,9147271.766442856,825632918.3691868,pumped_hydro
